PATTERN	LOGLIKELIHOOD	OCC_0	FREQ_0	OCC_1	FREQ_1
HQHTJ	5.73298	6	8.19728e-05	6	0.000388123
NXLT	5.73298	6	8.19728e-05	6	0.000388123
LPRJM	5.73298	6	8.19728e-05	6	0.000388123
>LJSP	5.73298	6	8.19728e-05	6	0.000388123
XV>T	5.69533	34	0.000464513	17	0.00109968
XMC	5.64053	34	0.000464513	2	0.000129374
XDC	5.63335	23	0.000314229	13	0.000840934
W>KL	5.53825	13	0.000177608	0	0
HKLJT	5.53825	13	0.000177608	0	0
XT	5.53825	13	0.000177608	0	0
KDBR	5.53825	13	0.000177608	0	0
B<BR	5.53825	13	0.000177608	0	0
R<K	5.53825	13	0.000177608	0	0
MDM	5.53825	13	0.000177608	0	0
<BDW	5.53825	13	0.000177608	0	0
JCM<>L	5.53825	13	0.000177608	0	0
L>KL	5.53825	13	0.000177608	0	0
PNJM	5.53825	13	0.000177608	0	0
HMYWH	5.53825	13	0.000177608	0	0
TBW>	5.53825	13	0.000177608	0	0
TXTJW	5.53825	13	0.000177608	0	0
QDWC	5.53825	13	0.000177608	0	0
XJT	5.53825	13	0.000177608	0	0
>LHJHM	5.53825	13	0.000177608	0	0
L>BTJK	5.53825	13	0.000177608	0	0
>RWN	5.53825	13	0.000177608	0	0
GDLH	5.53825	13	0.000177608	0	0
LBNH	5.53825	13	0.000177608	0	0
BLJLH	5.53825	13	0.000177608	0	0
JRD	5.53825	13	0.000177608	0	0
W>NKJ	5.53825	13	0.000177608	0	0
DBRW	5.53825	13	0.000177608	0	0
CCT	5.53825	13	0.000177608	0	0
MYWH	5.53825	13	0.000177608	0	0
>XJK	5.52107	55	0.000751417	5	0.000323436
CB<H	5.50969	26	0.000355216	14	0.000905621
WLPNJ	5.4897	13	0.000177608	9	0.000582185
ZBWLN	5.4897	13	0.000177608	9	0.000582185
NTN	5.47511	109	0.00148917	14	0.000905621
M<FH	5.46888	41	0.000560148	3	0.000194062
>RY	5.42479	131	0.00178974	18	0.00116437
<LJHM	5.42152	29	0.000396202	15	0.000970309
LB	5.33049	33	0.00045085	2	0.000129374
WR>H	5.33049	33	0.00045085	2	0.000129374
<D	5.24459	280	0.0038254	47	0.0030403
QHT	5.23882	11	0.000150283	8	0.000517498
BBNJ	5.23882	11	0.000150283	8	0.000517498
CMT	5.23882	11	0.000150283	8	0.000517498
GRCWN	5.23882	11	0.000150283	8	0.000517498
BNJMN	5.19049	16	0.000218594	10	0.000646872
W>JC	5.18579	40	0.000546485	3	0.000194062
LKW	5.11223	12	0.000163946	0	0
LBDW	5.11223	12	0.000163946	0	0
H>L	5.11223	12	0.000163946	0	0
<JRW	5.11223	12	0.000163946	0	0
HCMN	5.11223	12	0.000163946	0	0
H<WP	5.11223	12	0.000163946	0	0
XLWM	5.11223	12	0.000163946	0	0
JQR>	5.11223	12	0.000163946	0	0
MY>	5.11223	12	0.000163946	0	0
HNTQ	5.11223	12	0.000163946	0	0
HXTJ	5.11223	12	0.000163946	0	0
QXW	5.11223	12	0.000163946	0	0
>MK	5.11223	12	0.000163946	0	0
HB>R	5.11223	12	0.000163946	0	0
T<BD	5.11223	12	0.000163946	0	0
<PR	5.11223	12	0.000163946	0	0
XLQ	5.11223	12	0.000163946	0	0
>DMTK	5.11223	12	0.000163946	0	0
<RKK	5.11223	12	0.000163946	0	0
JRJ<T	5.11223	12	0.000163946	0	0
WB>	5.11223	12	0.000163946	0	0
MLXMH	5.11223	12	0.000163946	0	0
JG>L	5.11223	12	0.000163946	0	0
XMY	5.11223	12	0.000163946	0	0
NPCTJKM	5.11223	12	0.000163946	0	0
W>CH	5.11223	12	0.000163946	0	0
TJR>W	5.11223	12	0.000163946	0	0
XSD	5.11223	12	0.000163946	0	0
CM<TJ	5.11223	12	0.000163946	0	0
>LJNW	5.11223	12	0.000163946	0	0
MKM	5.11223	12	0.000163946	0	0
XZQH	5.11223	12	0.000163946	0	0
TJR>	5.11223	12	0.000163946	0	0
MQRBK	5.11223	12	0.000163946	0	0
HMVHR	5.11223	12	0.000163946	0	0
L>DNJ	5.11223	12	0.000163946	0	0
NXWR	5.11223	12	0.000163946	0	0
HJLD	5.11223	12	0.000163946	0	0
MR>H	5.11223	12	0.000163946	0	0
HKBD	5.11223	12	0.000163946	0	0
W>LHJ	5.11223	12	0.000163946	0	0
