PATTERN	LOGLIKELIHOOD	OCC_0	FREQ_0	OCC_1	FREQ_1
XJL>	13.7972	2	2.4278e-05	5	0.000593754
WL<SW	13.7972	2	2.4278e-05	5	0.000593754
B<WMQ>	13.7972	2	2.4278e-05	5	0.000593754
>JSRJL	13.6341	595	0.00722271	114	0.0135376
XDR	13.597	56	0.000679785	0	0
XMCJN	13.597	56	0.000679785	0	0
WBN"WHJ	13.597	56	0.000679785	0	0
WSM"KJHWN	13.597	56	0.000679785	0	0
W>M>	13.597	56	0.000679785	0	0
LWX">	13.597	56	0.000679785	0	0
W>TKNCW	13.5358	4	4.85561e-05	6	0.000712504
B>"JDJK	13.5358	4	4.85561e-05	6	0.000712504
>MR"JN	13.5358	4	4.85561e-05	6	0.000712504
GL<D	13.5358	4	4.85561e-05	6	0.000712504
LKWN	13.4133	225	0.00273128	11	0.00130626
W<BDW	13.3768	9	0.000109251	8	0.000950006
>JL	13.3662	15	0.000182085	10	0.00118751
MK>	13.3542	55	0.000667646	0	0
<SW	13.3542	55	0.000667646	0	0
BJRX>	13.3542	55	0.000667646	0	0
W>N	13.1812	186	0.00225786	8	0.000950006
WMLL	13.1114	54	0.000655507	0	0
WSJM	13.1114	54	0.000655507	0	0
>JSXQ	13.1114	54	0.000655507	0	0
WV<W	13.0124	0	0	3	0.000356252
DHW	13.0124	0	0	3	0.000356252
LJRTWTH	13.0124	0	0	3	0.000356252
T<"LJN	13.0124	0	0	3	0.000356252
D<BDT	13.0124	0	0	3	0.000356252
>WXDT>	13.0124	0	0	3	0.000356252
QWRJT	13.0124	0	0	3	0.000356252
DBXDR"JHWN	13.0124	0	0	3	0.000356252
BGB<	13.0124	0	0	3	0.000356252
W<CNT	13.0124	0	0	3	0.000356252
Q"VJL>	13.0124	0	0	3	0.000356252
W>TT	13.0124	0	0	3	0.000356252
SJXWN	13.0124	0	0	3	0.000356252
DNDWB<JL	13.0124	0	0	3	0.000356252
W>YLXT	13.0124	0	0	3	0.000356252
LWZ	13.0124	0	0	3	0.000356252
XJLK	13.0124	0	0	3	0.000356252
NSV>	13.0124	0	0	3	0.000356252
<TN>JL	13.0124	0	0	3	0.000356252
LMGC	13.0124	0	0	3	0.000356252
WMLK>	13.0124	0	0	3	0.000356252
>RB<>	13.0124	0	0	3	0.000356252
KWLHJN	13.0124	0	0	3	0.000356252
W>TTBRW	13.0124	0	0	3	0.000356252
WHNWN	13.0124	0	0	3	0.000356252
BM>"NJ	13.0124	0	0	3	0.000356252
WKWMR>	13.0124	0	0	3	0.000356252
GLJP>	13.0124	0	0	3	0.000356252
JD<	13.0124	0	0	3	0.000356252
DGLT	13.0124	0	0	3	0.000356252
DML>KH	13.0124	0	0	3	0.000356252
<BDJN	13.0124	0	0	3	0.000356252
L<ZT	13.0124	0	0	3	0.000356252
DPK>	13.0124	0	0	3	0.000356252
W<B"DWHJ	13.0124	0	0	3	0.000356252
X"DTT>	13.0124	0	0	3	0.000356252
CJC"LT>	13.0124	0	0	3	0.000356252
DBCQJP>	13.0124	0	0	3	0.000356252
D<QR	13.0124	0	0	3	0.000356252
YB>	13.0124	0	0	3	0.000356252
MCTWT>	13.0124	0	0	3	0.000356252
LMNWX	13.0124	0	0	3	0.000356252
>NHW	13.0124	0	0	3	0.000356252
WMNWX	13.0124	0	0	3	0.000356252
DVM>	13.0124	0	0	3	0.000356252
DNPTX	13.0124	0	0	3	0.000356252
>J"ZGD>	13.0124	0	0	3	0.000356252
CRBT>	13.0124	0	0	3	0.000356252
W>MH	13.0124	0	0	3	0.000356252
DHW>	13.0124	0	0	3	0.000356252
LZBX	13.0124	0	0	3	0.000356252
DSKWT	13.0124	0	0	3	0.000356252
LJWRDNN	13.0124	0	0	3	0.000356252
L<WRJB	13.0124	0	0	3	0.000356252
DBC>	13.0124	0	0	3	0.000356252
WMCRJT>	13.0124	0	0	3	0.000356252
JBC>	13.0124	0	0	3	0.000356252
D>MRT	13.0124	0	0	3	0.000356252
DPRQ	13.0124	0	0	3	0.000356252
LMND	13.0124	0	0	3	0.000356252
DB<L>	13.0124	0	0	3	0.000356252
>TT<JRJ	13.0124	0	0	3	0.000356252
BYD<H	13.0124	0	0	3	0.000356252
SKT>	13.0124	0	0	3	0.000356252
RDP	13.0124	0	0	3	0.000356252
W>STDRW	13.0124	0	0	3	0.000356252
LRQM	13.0124	0	0	3	0.000356252
WLYLMN<	13.0124	0	0	3	0.000356252
BJNJ	13.0124	0	0	3	0.000356252
>RNWN	13.0124	0	0	3	0.000356252
>CLM	13.0124	0	0	3	0.000356252
WL>STR"T>	13.0124	0	0	3	0.000356252
BTMNT	13.0124	0	0	3	0.000356252
>MRT	13.0124	0	0	3	0.000356252
DBZQ	13.0124	0	0	3	0.000356252
KLB	13.0124	0	0	3	0.000356252
WQVLW	13.0124	0	0	3	0.000356252
D<ZRJ	13.0124	0	0	3	0.000356252
B>WRCLM	13.0124	0	0	3	0.000356252
CR>	13.0124	0	0	3	0.000356252
JBWS	13.0124	0	0	3	0.000356252
NDWB<L	13.0124	0	0	3	0.000356252
MCRJTH	13.0124	0	0	3	0.000356252
W>TKBCW	13.0124	0	0	3	0.000356252
DTBWR	13.0124	0	0	3	0.000356252
XZJT	13.0124	0	0	3	0.000356252
