PATTERN	LOGLIKELIHOOD	OCC_0	FREQ_0	OCC_1	FREQ_1
JD<^	12.8591	41	0.0004977	0	0
LDR"JKWN	12.8591	41	0.0004977	0	0
B>R<>	12.8487	170	0.00206363	11	0.000955857
<SR"	12.6103	9	0.000109251	9	0.000782065
C"PWLWHJ	12.5455	40	0.000485561	0	0
DSJNJ	12.5455	40	0.000485561	0	0
<M"WDJHWN	12.5455	40	0.000485561	0	0
MNRT>	12.5455	40	0.000485561	0	0
W><L	12.5455	40	0.000485561	0	0
DMCKNZBN>	12.5455	40	0.000485561	0	0
D>HRWN	12.5455	40	0.000485561	0	0
PVJR>	12.5455	40	0.000485561	0	0
>L>	12.5009	67	0.000813314	27	0.00234619
WKL	12.4494	177	0.00214861	12	0.00104275
>"MJN	12.3941	49	0.000594812	22	0.00191171
>T>	12.3485	7	8.49731e-05	8	0.000695169
TXJT	12.3375	119	0.00144454	6	0.000521376
LBN"J	12.3153	86	0.00104396	3	0.000260688
MR"KBT>	12.2882	5	6.06951e-05	7	0.000608273
>"JDJHWN	12.2319	39	0.000473422	0	0
XMC>	12.2319	39	0.000473422	0	0
<M"WD>	12.2025	20	0.00024278	13	0.00112965
BJCT>	12.2025	20	0.00024278	13	0.00112965
DBJT	11.9723	50	0.000606951	22	0.00191171
>TR>	11.9182	38	0.000461283	0	0
JWM"T>	11.7398	15	0.000182085	11	0.000955857
LMDBR>	11.6046	37	0.000449144	0	0
CM"H>	11.6046	37	0.000449144	0	0
WSL#Q	11.6046	37	0.000449144	0	0
LJWM>	11.6046	37	0.000449144	0	0
><BD	11.5903	10	0.00012139	9	0.000782065
MTPN>	11.5803	0	0	3	0.000260688
NJRKWN	11.5803	0	0	3	0.000260688
NJRN	11.5803	0	0	3	0.000260688
WB"VL>	11.5803	0	0	3	0.000260688
WKNC	11.5803	0	0	3	0.000260688
DQSWT>	11.5803	0	0	3	0.000260688
DQR>	11.5803	0	0	3	0.000260688
>WPJR	11.5803	0	0	3	0.000260688
YL>	11.5803	0	0	3	0.000260688
>CTXRT	11.5803	0	0	3	0.000260688
KKR">	11.5803	0	0	3	0.000260688
>J"ZGD>	11.5803	0	0	3	0.000260688
WMCLM	11.5803	0	0	3	0.000260688
DMWTBK	11.5803	0	0	3	0.000260688
>CT>	11.5803	0	0	3	0.000260688
WQJ"MJ	11.5803	0	0	3	0.000260688
MDBXK	11.5803	0	0	3	0.000260688
W>XJ>	11.5803	0	0	3	0.000260688
KNC	11.5803	0	0	3	0.000260688
JMJN>	11.5803	0	0	3	0.000260688
MDBXH	11.5803	0	0	3	0.000260688
WLBJTH	11.5803	0	0	3	0.000260688
DCWCNT>	11.5803	0	0	3	0.000260688
L>RWN>	11.5803	0	0	3	0.000260688
>KL	11.5803	0	0	3	0.000260688
WKR"MT>	11.5803	0	0	3	0.000260688
KRK	11.5803	0	0	3	0.000260688
>XR"N>	11.5803	0	0	3	0.000260688
DHJKL>	11.5803	0	0	3	0.000260688
WRWMH	11.5803	0	0	3	0.000260688
JLDT	11.5803	0	0	3	0.000260688
WLKLHJN	11.5803	0	0	3	0.000260688
B>R"Z>	11.5803	0	0	3	0.000260688
W>WBD	11.5803	0	0	3	0.000260688
QJS">	11.5803	0	0	3	0.000260688
GWJ>	11.5803	0	0	3	0.000260688
DNMWT	11.5803	0	0	3	0.000260688
XDR"T>	11.5803	0	0	3	0.000260688
DXJRM	11.5803	0	0	3	0.000260688
>LP	11.5803	0	0	3	0.000260688
WTLTM>>	11.5803	0	0	3	0.000260688
W>WTBW	11.5803	0	0	3	0.000260688
WL>BJTR	11.5803	0	0	3	0.000260688
WTR"<SR	11.5803	0	0	3	0.000260688
WCR>	11.5803	0	0	3	0.000260688
N>KLWN	11.5803	0	0	3	0.000260688
<MWN	11.5803	0	0	3	0.000260688
L>JZR<JL	11.5803	0	0	3	0.000260688
JHW	11.5803	0	0	3	0.000260688
NPQ	11.5803	0	0	3	0.000260688
PTGMK	11.5803	0	0	3	0.000260688
WJHBT	11.5803	0	0	3	0.000260688
MDBXJN	11.5803	0	0	3	0.000260688
B<WT>	11.5803	0	0	3	0.000260688
THLK	11.5803	0	0	3	0.000260688
LQRJTH	11.5803	0	0	3	0.000260688
YLWT>	11.5803	0	0	3	0.000260688
DMCWXT>	11.5803	0	0	3	0.000260688
NVRT	11.5803	0	0	3	0.000260688
DQDRWN	11.5803	0	0	3	0.000260688
XLPWHJ	11.5803	0	0	3	0.000260688
WQVL	11.5803	0	0	3	0.000260688
DND<WN	11.5803	0	0	3	0.000260688
BRJCH	11.5803	0	0	3	0.000260688
D<RQ	11.5803	0	0	3	0.000260688
LMCKNH	11.5803	0	0	3	0.000260688
WJWM"T>	11.5803	0	0	3	0.000260688
NPCHWN	11.5803	0	0	3	0.000260688
PQDT	11.5803	0	0	3	0.000260688
DHNWN	11.5803	0	0	3	0.000260688
KWDNT>	11.5803	0	0	3	0.000260688
SV>	11.5803	0	0	3	0.000260688
LBJTK	11.5803	0	0	3	0.000260688
WBNJ>	11.5803	0	0	3	0.000260688
YWRJ>	11.5803	0	0	3	0.000260688
BDRMSWQ	11.5803	0	0	3	0.000260688
<B>	11.5803	0	0	3	0.000260688
QVLT	11.5803	0	0	3	0.000260688
KWR"JN	11.5803	0	0	3	0.000260688
QVL	11.5803	0	0	3	0.000260688
CBQ	11.5803	0	0	3	0.000260688
LB<L>	11.5803	0	0	3	0.000260688
BLXWDJ	11.5803	0	0	3	0.000260688
DMHWN	11.5803	0	0	3	0.000260688
W>TMLK	11.5803	0	0	3	0.000260688
WTCM<	11.5803	0	0	3	0.000260688
RMJ>	11.5803	0	0	3	0.000260688
WJWRB<M	11.5803	0	0	3	0.000260688
W>KLT	11.5803	0	0	3	0.000260688
LGWH	11.5803	0	0	3	0.000260688
>XWDW	11.5803	0	0	3	0.000260688
XZ>	11.5803	0	0	3	0.000260688
W<SR"	11.5803	0	0	3	0.000260688
QRW	11.5803	0	0	3	0.000260688
HLQ>	11.5803	0	0	3	0.000260688
WPR"C>	11.5803	0	0	3	0.000260688
LMRN	11.5803	0	0	3	0.000260688
DHLK	11.5803	0	0	3	0.000260688
QJMK	11.5803	0	0	3	0.000260688
DNVR	11.5803	0	0	3	0.000260688
SJBWTH	11.5803	0	0	3	0.000260688
DNQJM	11.5803	0	0	3	0.000260688
WPQD	11.5803	0	0	3	0.000260688
R"WRBT>	11.5803	0	0	3	0.000260688
WDJN"J	11.5803	0	0	3	0.000260688
BKLHJN	11.5803	0	0	3	0.000260688
W>R"Z>	11.5803	0	0	3	0.000260688
DCBQW	11.5803	0	0	3	0.000260688
WCLJMWN	11.5803	0	0	3	0.000260688
TCT>	11.5803	0	0	3	0.000260688
XKJM>	11.5803	0	0	3	0.000260688
WBRHDD	11.5803	0	0	3	0.000260688
WQRB	11.5803	0	0	3	0.000260688
JWRDNN	11.5803	0	0	3	0.000260688
>PL>	11.5803	0	0	3	0.000260688
KRJ>	11.5803	0	0	3	0.000260688
MTNBJN	11.5803	0	0	3	0.000260688
WXD>	11.5803	0	0	3	0.000260688
DMK	11.5803	0	0	3	0.000260688
BQRB>	11.5803	0	0	3	0.000260688
LCM"WHJ	11.5803	0	0	3	0.000260688
LMRK	11.5803	0	0	3	0.000260688
CMRJN	11.5803	0	0	3	0.000260688
TBNJ	11.5803	0	0	3	0.000260688
B>WR"XTJ	11.5803	0	0	3	0.000260688
DXV>	11.5803	0	0	3	0.000260688
WPWQ"DNJ	11.5803	0	0	3	0.000260688
WDNMWT	11.5803	0	0	3	0.000260688
TCBJ	11.5803	0	0	3	0.000260688
QL	11.5803	0	0	3	0.000260688
DYJ"DNJ>	11.5803	0	0	3	0.000260688
W<BDT	11.5803	0	0	3	0.000260688
N<ND	11.5803	0	0	3	0.000260688
WZLJ	11.5803	0	0	3	0.000260688
XJLTN>	11.5803	0	0	3	0.000260688
>TKRH	11.5803	0	0	3	0.000260688
W>RJ>	11.5803	0	0	3	0.000260688
WHPKT	11.5803	0	0	3	0.000260688
BNSR">	11.5803	0	0	3	0.000260688
>QJM	11.552	2	2.4278e-05	5	0.00043448
