PATTERN	LOGLIKELIHOOD	OCC_0	FREQ_0	OCC_1	FREQ_1
PTKR"JHWN	12.1197	0	0	3	0.000319489
S^<RJN	12.1197	0	0	3	0.000319489
WLMLKJCW<	12.1197	0	0	3	0.000319489
WJWX>JL	12.1197	0	0	3	0.000319489
GZ>	12.1197	0	0	3	0.000319489
LJWNTN	12.1197	0	0	3	0.000319489
>MLK	12.1197	0	0	3	0.000319489
N^VR"J	12.1197	0	0	3	0.000319489
WBRKJ>	12.1197	0	0	3	0.000319489
ZBDJ	12.1197	0	0	3	0.000319489
LML>K>	12.1197	0	0	3	0.000319489
MTNJ>	12.1197	0	0	3	0.000319489
<BJD"T>	12.1197	0	0	3	0.000319489
<JR>	12.1197	0	0	3	0.000319489
W>LJPLV	12.1197	0	0	3	0.000319489
WMRB<L	12.1197	0	0	3	0.000319489
WNJR	12.1197	0	0	3	0.000319489
DCM<J>	12.1197	0	0	3	0.000319489
>X"JHWN	12.1197	0	0	3	0.000319489
WPLC"TJ>	12.1197	0	0	3	0.000319489
WJRMWT	12.1197	0	0	3	0.000319489
DCB"V>	12.1197	0	0	3	0.000319489
W<WBDJ>	12.1197	0	0	3	0.000319489
DCMW>JL	12.1197	0	0	3	0.000319489
>X"JDJ	12.1197	0	0	3	0.000319489
<>Z>	12.1197	0	0	3	0.000319489
<JLM	12.1197	0	0	3	0.000319489
<BRWN	12.1197	0	0	3	0.000319489
LBNW"HJ	12.1197	0	0	3	0.000319489
DJRTW	12.1197	0	0	3	0.000319489
TWR<T>	12.1197	0	0	3	0.000319489
YDWQ	12.1197	0	0	3	0.000319489
N<RJN	12.1197	0	0	3	0.000319489
WXRBW	12.1197	0	0	3	0.000319489
WJTB	12.1197	0	0	3	0.000319489
XLQJ>	12.1197	0	0	3	0.000319489
>TN	12.1197	0	0	3	0.000319489
DCLJVJN	12.1197	0	0	3	0.000319489
L>XJVWB	12.1197	0	0	3	0.000319489
D<MRM	12.1197	0	0	3	0.000319489
W>XD	12.1197	0	0	3	0.000319489
RJC>	12.1197	0	0	3	0.000319489
DTCLM	12.1197	0	0	3	0.000319489
